Analysis,SLN_ID,habitat,vertebrates,resource_type,Detritus,S,Interactions,L_D,C,Basal,Top,Herbiv,Carniv,MeanInDegree,StdInDegree,Mean_longest_chain,Mean_NTP,Max_NTP,Mean_NTP_norm,TrOmniv,q_inCoherence,Mean_path_len,Std_path_len
Rhynie_complete,83,both,no,mixed,2,96,242,2.520833333,0.026535088,0.287234043,0.135416667,0.641791045,0.223880597,3.611940299,5.680789595,1.135416667,2.098869483,5.273170732,0.398027978,0.268656716,0.655144611,2.415662651,1.198912045
Rhynie_complete,84,both,no,mixed,2,96,329,3.427083333,0.036074561,0.287234043,0.083333333,0.626865672,0.23880597,4.910447761,8.027851789,1.125,2.0692733,5.814814815,0.355862287,0.253731343,0.711635656,2.187440533,1.097214749
Rhynie_complete,85,both,no,mixed,2,96,249,2.59375,0.027302632,0.287234043,0.145833333,0.626865672,0.223880597,3.71641791,3.968840645,1.083333333,2.040613743,4.578947368,0.445651277,0.253731343,0.621780438,1.799295775,0.798057295
Rhynie_complete,86,both,no,mixed,2,96,261,2.71875,0.028618421,0.287234043,0.114583333,0.611940299,0.23880597,3.895522388,5.190709441,1.083333333,2.063214625,4.677966102,0.441049503,0.298507463,0.559653696,2.037760417,0.890266757
Rhynie_complete,87,both,no,mixed,2,96,237,2.46875,0.025986842,0.287234043,0.15625,0.611940299,0.223880597,3.537313433,4.37045299,1.083333333,2.060453932,5,0.412090786,0.23880597,0.675800477,2.085074627,1.006815895
Rhynie_complete,88,both,no,mixed,2,96,267,2.78125,0.029276316,0.287234043,0.03125,0.626865672,0.223880597,3.985074627,6.754330905,1.145833333,2.054784643,4.504132231,0.456199893,0.253731343,0.577522176,2.045599152,0.819765927
Rhynie_complete,89,both,no,mixed,2,96,261,2.71875,0.028618421,0.287234043,0.125,0.611940299,0.268656716,3.895522388,5.96234225,1.15625,2.142164019,5.153846154,0.415643765,0.223880597,0.687921518,2.062068966,1.007024291
Rhynie_complete,9,both,no,mixed,2,96,245,2.552083333,0.026864035,0.287234043,0.21875,0.641791045,0.208955224,3.656716418,3.548590155,1.114583333,2.077082849,4.85,0.428264505,0.28358209,0.618266683,1.966777409,0.968158232
Rhynie_complete,90,both,no,mixed,2,96,326,3.395833333,0.035745614,0.287234043,0.020833333,0.641791045,0.179104478,4.865671642,8.651318909,0.989583333,1.987861792,4.538461538,0.438003446,0.268656716,0.536437031,1.791025641,0.748929214
Rhynie_complete,91,both,no,mixed,2,96,254,2.645833333,0.027850877,0.287234043,0.104166667,0.641791045,0.208955224,3.791044776,5.313040884,1.083333333,2.025778533,4.78125,0.423692242,0.253731343,0.520780848,2.099616858,0.931290311
Rhynie_complete,92,both,no,mixed,2,96,244,2.541666667,0.026754386,0.287234043,0.135416667,0.641791045,0.223880597,3.641791045,3.7485411,1.125,2.06563724,5.888888889,0.350768588,0.223880597,0.581274009,2.312101911,1.445902766
Rhynie_complete,93,both,no,mixed,2,96,269,2.802083333,0.029495614,0.287234043,0.09375,0.686567164,0.208955224,4.014925373,6.199932887,1.020833333,2.004861982,4.545454545,0.441069636,0.23880597,0.512690911,1.754330709,0.736257471
Rhynie_complete,94,both,no,mixed,2,96,262,2.729166667,0.02872807,0.287234043,0.114583333,0.671641791,0.253731343,3.910447761,5.605006807,1.208333333,2.092883612,5.588235294,0.374516015,0.208955224,0.551535645,2.125195618,1.170419338
Rhynie_complete,95,both,no,mixed,2,96,269,2.802083333,0.029495614,0.287234043,0.145833333,0.641791045,0.223880597,4.014925373,6.373459499,1.072916667,1.994981718,5.357142857,0.372396587,0.208955224,0.517770081,2.026946108,1.047245956
Rhynie_complete,96,both,no,mixed,2,96,278,2.895833333,0.030482456,0.287234043,0.072916667,0.611940299,0.194029851,4.149253731,5.694903972,1.166666667,2.1290049,6.833333333,0.311561693,0.343283582,0.636757421,2.43457383,1.504274468
Rhynie_complete,97,both,no,mixed,2,96,269,2.802083333,0.029495614,0.287234043,0.125,0.641791045,0.253731343,4.014925373,6.841257499,1.104166667,2.067831484,5.227272727,0.395585153,0.208955224,0.512150494,2.251933702,1.005823264
Rhynie_complete,98,both,no,mixed,2,96,302,3.145833333,0.033114035,0.287234043,0.041666667,0.626865672,0.208955224,4.507462687,5.494827139,1.083333333,2.03275325,4.416666667,0.460246019,0.298507463,0.53365571,1.931899642,0.832301156
Rhynie_complete,99,both,no,mixed,2,96,239,2.489583333,0.02620614,0.287234043,0.072916667,0.641791045,0.223880597,3.567164179,3.95130926,1.125,2.100662646,5.961538462,0.352369218,0.253731343,0.564821989,2.096283784,1.13064663
EcoWeb_complete,116_pond,aqu,no,brown,1,7,15,2.142857143,0.357142857,0,0.142857143,0.333333333,0.333333333,2.5,1.378404875,1.142857143,2.380952381,3.25,0.732600733,0.666666667,0.492872479,1.176470588,0.392952624
EcoWeb_complete,123_shortgrassprairie,ter,yes,green,0,134,416,3.104477612,0.023341937,0.731343284,0.156716418,0.583333333,0,11.55555556,5.293901853,0.432835821,1.391977439,3.526315789,0.394739871,0.416666667,0.507490403,1.642777156,0.667172194
EcoWeb_complete,138_treeholesengland,aqu,no,brown,3,9,7,0.777777778,0.097222222,0,0.666666667,1,0,1.166666667,0.40824829,0.666666667,1.666666667,2,0.833333333,0,0,1,0
EcoWeb_complete,139_treeholesaustralia,aqu,no,brown,3,12,25,2.083333333,0.189393939,0,0,0.444444444,0.555555556,2.777777778,2.048034288,1.416666667,2.32220666,3.882352941,0.59814414,0.333333333,0.52618177,1.523809524,0.706696031
EcoWeb_complete,143_stumpholesalabama,aqu,no,brown,3,12,15,1.25,0.113636364,0,0.333333333,0.888888889,0.111111111,1.666666667,1.322875656,0.833333333,1.854166667,3.25,0.570512821,0.111111111,0.298807152,1.125,0.341565026
EcoWeb_complete,144_treeholesgermany,aqu,no,brown,3,11,9,0.818181818,0.081818182,0,0.727272727,1,0,1.125,0.353553391,0.727272727,1.727272727,2,0.863636364,0,0,1,0
EcoWeb_complete,151_youngpines,ter,no,mixed,1,23,48,2.086956522,0.09486166,0.045454545,0.173913043,0.476190476,0.523809524,2.285714286,3.035504194,1.434782609,2.490118577,4,0.622529644,0.095238095,0.353314997,1.505882353,0.629125043
EcoWeb_complete,152_mistletoe,ter,no,green,0,23,26,1.130434783,0.051383399,0.043478261,0.695652174,0.045454545,0.909090909,1.181818182,0.501081082,2.217391304,3.260869565,4,0.815217391,0,0.4,1.678571429,0.716231117
EcoWeb_complete,180_rottingoak1yr,ter,no,mixed,1,47,64,1.361702128,0.02960222,0.02173913,0.553191489,0.288888889,0.666666667,1.422222222,1.588150567,1.765957447,2.778368794,4.5,0.617415288,0.111111111,0.442673804,1.631578947,0.66825966
EcoWeb_complete,181_rottingoak3yr,ter,no,mixed,1,89,116,1.303370787,0.014811032,0.022727273,0.775280899,0.418604651,0.430232558,1.348837209,1.082126902,1.404494382,2.478776529,4,0.619694132,0.174418605,0.308832173,1.348571429,0.501361038
EcoWeb_complete,182_rottingpine1yr,ter,no,mixed,2,90,152,1.688888889,0.01897628,0.011363636,0.588888889,0.32183908,0.666666667,1.747126437,2.119776155,1.722222222,2.679159544,4,0.669789886,0.091954023,0.286765727,1.524137931,0.589208121
EcoWeb_complete,183_rottingpine3yr,ter,no,brown,1,36,49,1.361111111,0.038888889,0,0.666666667,0.428571429,0.342857143,1.4,0.694516336,1.333333333,2.444444444,4,0.611111111,0.228571429,0.343798311,1.28358209,0.486358458
EcoWeb_complete,203_thermalspringyellowstone,both,yes,green,0,15,43,2.866666667,0.204761905,0.066666667,0.333333333,0.642857143,0.357142857,3.071428571,2.894671118,1.266666667,2.266666667,3,0.755555556,0,0,1.104166667,0.308709278
EcoWeb_complete,22_bearisland,both,yes,green,0,28,59,2.107142857,0.078042328,0.214285714,0.214285714,0.454545455,0.181818182,2.681818182,2.079064891,1.25,2.194855442,3.714285714,0.590922619,0.5,0.544205886,1.561403509,0.638514422
EcoWeb_complete,27_wythamwood,ter,yes,mixed,1,22,39,1.772727273,0.084415584,0.142857143,0.272727273,0.333333333,0.5,2.166666667,1.504893977,1.545454545,2.504545455,4,0.626136364,0.388888889,0.418793492,1.597560976,0.625778648
EcoWeb_complete,35_morganscreek,aqu,yes,mixed,1,13,36,2.769230769,0.230769231,0.083333333,0.384615385,0.363636364,0.363636364,3.272727273,1.272077756,1.307692308,2.377899878,3.25,0.731661501,0.545454545,0.411425239,1.307692308,0.466041382
EcoWeb_complete,39_lakenyasa,aqu,yes,mixed,1,37,75,2.027027027,0.056306306,0.111111111,0.540540541,0.46875,0.3125,2.34375,2.223182476,1.378378378,2.352702703,4,0.588175676,0.25,0.372309568,1.387387387,0.605597694
EcoWeb_complete,45_conespring,aqu,no,brown,1,11,20,1.818181818,0.181818182,0,0.363636364,0.6,0.3,2,1.490711985,1.181818182,2.25,3,0.75,0.1,0.25999747,1.130434783,0.344350222
EcoWeb_complete,58_sphagnumbog,both,yes,mixed,2,18,22,1.222222222,0.071895425,0.1875,0.222222222,0.307692308,0.538461538,1.692307692,0.751067616,1.611111111,2.596957672,5.4,0.480918087,0.461538462,0.699308106,2.301369863,1.174792316
EcoWeb_complete,61_spitsbergenbarren,ter,yes,mixed,1,9,11,1.222222222,0.152777778,0.125,0.444444444,0.571428571,0.285714286,1.571428571,0.975900073,1,2.148148148,3.333333333,0.644444444,0.142857143,0.516397779,1.214285714,0.425815314
EcoWeb_complete,84_temppond,aqu,yes,mixed,1,12,23,1.916666667,0.174242424,0.090909091,0.166666667,0.3,0.7,2.3,1.159501809,1.583333333,2.706051587,4,0.676512897,0.4,0.557093418,1.612244898,0.639541715
EcoWeb_complete,92_highhimalayas,ter,yes,mixed,2,18,18,1,0.058823529,0.0625,0.444444444,0.533333333,0.466666667,1.2,0.414039336,1.333333333,2.333333333,4,0.583333333,0,0,1.407407407,0.636049058
EcoWeb_complete,98_sanddunesnamib,ter,yes,mixed,2,17,39,2.294117647,0.143382353,0.133333333,0.176470588,0.384615385,0.461538462,3,2.041241452,1.411764706,2.485294118,4.25,0.584775087,0.384615385,0.59291817,1.62962963,0.679051626
DigelSoil_complete,AEW1,ter,no,mixed,2,121,1839,15.19834711,0.126652893,0.033613445,0.033057851,0.173913043,0.6,15.99130435,17.5656641,2.280991736,3.112394976,3.944785276,0.788989706,0.747826087,0.705318192,1.676705453,0.688115788
DigelSoil_complete,AEW11,ter,no,mixed,2,120,1864,15.53333333,0.130532213,0.033898305,0.008333333,0.140350877,0.649122807,16.35087719,17.56705608,2.616666667,3.188711584,4,0.797177896,0.771929825,0.615599128,1.779297286,0.893236235
DigelSoil_complete,AEW17,ter,no,mixed,2,145,2864,19.75172414,0.137164751,0.034965035,0.04137931,0.18115942,0.369565217,20.75362319,23.07076122,2.510344828,3.12415125,3.911111111,0.798788672,0.746376812,0.70896344,1.846483349,0.94781199
DigelSoil_complete,AEW18,ter,no,mixed,2,111,1608,14.48648649,0.131695332,0.04587156,0,0.144230769,0.451923077,15.46153846,16.14432665,2.261261261,3.120642755,3.922077922,0.79566057,0.759615385,0.712044315,1.763775866,0.74895218
DigelSoil_complete,AEW2,ter,no,mixed,2,153,3345,21.8627451,0.143833849,0.026490066,0.006535948,0.176870748,0.632653061,22.75510204,25.61639881,2.620915033,3.175356872,3.976331361,0.798564451,0.734693878,0.67984784,1.885768682,1.068761588
DigelSoil_complete,AEW25,ter,no,mixed,2,123,1854,15.07317073,0.12355058,0.033057851,0.008130081,0.153846154,0.632478632,15.84615385,16.32779278,2.398373984,3.177696823,4.018181818,0.790829526,0.769230769,0.663983919,1.796018836,0.871122132
DigelSoil_complete,AEW27,ter,no,mixed,2,120,1345,11.20833333,0.094187675,0.042372881,0,0.283185841,0.345132743,11.90265487,15.06234935,2.008333333,2.926141828,4.108695652,0.712182667,0.628318584,0.775772187,1.715923172,0.769439034
DigelSoil_complete,AEW3,ter,no,mixed,2,122,1844,15.1147541,0.124915323,0.033333333,0.016393443,0.198275862,0.560344828,15.89655172,17.11819744,2.032786885,3.088423674,3.961748634,0.779560734,0.724137931,0.699993556,1.630140187,0.59118553
DigelSoil_complete,AEW30,ter,no,mixed,2,114,1422,12.47368421,0.110386586,0.044642857,0.061403509,0.168224299,0.336448598,13.28971963,14.25840325,2.122807018,3.064080153,3.896551724,0.786356854,0.728971963,0.713980432,1.669226044,0.67946768
DigelSoil_complete,AEW4,ter,no,mixed,2,125,1838,14.704,0.118580645,0.040650407,0.072,0.144067797,0.381355932,15.57627119,16.84844804,2.696,3.126445743,3.933333333,0.794859087,0.754237288,0.688771664,1.894705532,1.028654189
DigelSoil_complete,AEW49,ter,no,mixed,2,154,2883,18.72077922,0.122358034,0.026315789,0.006493506,0.202702703,0.567567568,19.47972973,22.28372079,2.103896104,3.175507438,4.232142857,0.750330871,0.72972973,0.729243281,1.639245283,0.610866305
DigelSoil_complete,AEW5,ter,no,mixed,2,126,1875,14.88095238,0.119047619,0.040322581,0.015873016,0.18487395,0.579831933,15.75630252,18.45469321,2.341269841,3.075091262,3.978494624,0.772928344,0.714285714,0.680148624,1.830083565,0.937646261
DigelSoil_complete,AEW6,ter,no,mixed,2,120,1744,14.53333333,0.122128852,0.042372881,0.008333333,0.203539823,0.362831858,15.43362832,17.06546016,2.1,3.033785448,3.884955752,0.780906049,0.699115044,0.737030354,1.714849188,0.697864935
DigelSoil_complete,AEW7,ter,no,mixed,2,129,1956,15.1627907,0.118459302,0.039370079,0.054263566,0.196721311,0.385245902,16.03278689,18.71532471,2.364341085,3.072157852,4.011764706,0.765787148,0.704918033,0.754342524,1.825760823,1.01239304
DigelSoil_complete,AEW8,ter,no,mixed,2,136,2305,16.94852941,0.125544662,0.029850746,0.022058824,0.153846154,0.592307692,17.73076923,18.93800103,2.529411765,3.16101333,4.12195122,0.766873056,0.769230769,0.675575387,1.845100627,0.9221065
DigelSoil_complete,AEW9,ter,no,mixed,2,134,2373,17.70895522,0.133150039,0.037878788,0.014925373,0.188976378,0.322834646,18.68503937,20.66962375,2.380597015,3.084693158,3.896551724,0.791646917,0.763779528,0.74106697,1.843412353,0.928487618
DigelSoil_complete,HEW1,ter,no,mixed,2,134,1571,11.7238806,0.088149478,0.03030303,0.126865672,0.2109375,0.46875,12.2734375,15.32211353,2.298507463,3.030058303,4.035460993,0.750858033,0.71875,0.691800217,1.880193237,1.007411031
DigelSoil_complete,HEW10,ter,no,mixed,2,91,888,9.758241758,0.108424908,0.04494382,0.054945055,0.164705882,0.6,10.44705882,9.90491206,2.087912088,3.102321702,4.244186047,0.73095799,0.705882353,0.665513415,1.733562527,0.635983462
DigelSoil_complete,HEW11,ter,no,mixed,2,132,1930,14.62121212,0.111612306,0.038461538,0.053030303,0.192,0.328,15.44,17.83635287,2.454545455,3.028561906,3.953271028,0.766090128,0.728,0.733666697,1.958429561,1.090250855
DigelSoil_complete,HEW12,ter,no,mixed,2,143,2515,17.58741259,0.123855018,0.035460993,0.006993007,0.183823529,0.375,18.49264706,21.46107461,2.20979021,3.098295691,3.893939394,0.795671267,0.742647059,0.746665596,1.787167682,0.77926288
DigelSoil_complete,HEW13,ter,no,mixed,2,144,2152,14.94444444,0.104506605,0.035211268,0.111111111,0.204379562,0.350364964,15.7080292,19.27287052,2.305555556,3.046746594,3.898734177,0.781470717,0.708029197,0.732174453,1.781291422,0.861683473
DigelSoil_complete,HEW16,ter,no,mixed,2,132,2273,17.21969697,0.131448068,0.030769231,0.022727273,0.182539683,0.603174603,18.03968254,20.15753985,2.348484848,3.154150081,3.9625,0.79600002,0.746031746,0.722260809,1.820765758,0.844405244
DigelSoil_complete,HEW17,ter,no,mixed,2,139,2108,15.16546763,0.109894693,0.03649635,0.014388489,0.159090909,0.416666667,15.96969697,18.05544446,2.431654676,3.140693636,3.905263158,0.804220742,0.772727273,0.725554627,1.938069217,1.001062527
DigelSoil_complete,HEW2,ter,no,mixed,2,126,1776,14.0952381,0.112761905,0.040322581,0.063492063,0.193277311,0.378151261,14.92436975,16.08934781,2.579365079,3.063738663,3.941176471,0.777366527,0.714285714,0.734729086,1.925516067,1.097224586
DigelSoil_complete,HEW21,ter,no,mixed,2,146,1995,13.66438356,0.094237128,0.034722222,0.04109589,0.158273381,0.395683453,14.35251799,17.10702174,2.273972603,3.132930979,4.156462585,0.753749352,0.769784173,0.72017842,1.794323557,0.82694838
DigelSoil_complete,HEW22,ter,no,mixed,2,137,2136,15.59124088,0.114641477,0.037037037,0.01459854,0.169230769,0.423076923,16.43076923,17.49061253,2.109489051,3.143429473,3.948387097,0.796130014,0.753846154,0.744770453,1.710786962,0.626262969
DigelSoil_complete,HEW3,ter,no,mixed,2,123,1666,13.54471545,0.111022258,0.041322314,0.097560976,0.181034483,0.387931034,14.36206897,13.89112732,1.967479675,3.050952081,3.907284768,0.780836889,0.75,0.727325623,1.590425532,0.580605173
DigelSoil_complete,HEW36,ter,no,mixed,2,160,3250,20.3125,0.127751572,0.03164557,0.025,0.183006536,0.392156863,21.24183007,23.54475753,2.3625,3.104798538,3.895027624,0.79711849,0.732026144,0.723761383,1.815010441,0.884719151
DigelSoil_complete,HEW4,ter,no,mixed,2,116,1193,10.28448276,0.089430285,0.043859649,0.068965517,0.220183486,0.403669725,10.94495413,12.49728479,1.818965517,2.977640896,3.953642384,0.753138652,0.688073394,0.721826441,1.631467045,0.568188264
DigelSoil_complete,HEW47,ter,no,mixed,2,148,3071,20.75,0.141156463,0.034246575,0.02027027,0.14893617,0.354609929,21.78014184,23.58331499,2.648648649,3.176534858,3.910828025,0.812240998,0.787234043,0.729641262,1.967126971,1.132731029
DigelSoil_complete,HEW5,ter,no,mixed,2,168,3136,18.66666667,0.111776447,0.024096386,0,0.117283951,0.635802469,19.35802469,22.5492194,2.458333333,3.238971106,3.985347985,0.812719772,0.808641975,0.661077571,1.785772786,0.777698601
DigelSoil_complete,HEW6,ter,no,mixed,2,142,2345,16.51408451,0.117121167,0.035714286,0.007042254,0.162962963,0.296296296,17.37037037,19.79172929,2.443661972,3.091529259,3.9375,0.785150288,0.762962963,0.745546807,1.953775039,1.075378527
DigelSoil_complete,SEW1,ter,no,mixed,2,104,1245,11.97115385,0.116224795,0.039215686,0.105769231,0.163265306,0.683673469,12.70408163,12.16909147,1.971153846,3.171324277,4.258741259,0.744662351,0.724489796,0.656335131,1.642508711,0.603005698
DigelSoil_complete,SEW18,ter,no,mixed,2,124,1939,15.63709677,0.127130868,0.040983607,0.129032258,0.136752137,0.512820513,16.57264957,17.00675132,2.10483871,3.244923453,4.395348837,0.738263008,0.743589744,0.73592654,1.604651163,0.623273645
DigelSoil_complete,SEW2,ter,no,mixed,2,93,730,7.849462366,0.085320243,0.043956044,0.182795699,0.195402299,0.586206897,8.390804598,8.63787808,1.806451613,2.997312237,4.428571429,0.676812441,0.666666667,0.702457773,1.644326867,0.593998294
DigelSoil_complete,SEW3,ter,no,mixed,2,123,2159,17.55284553,0.143875783,0.033057851,0,0.196581197,0.666666667,18.45299145,17.59775442,2.073170732,3.222100776,4.220338983,0.763469662,0.726495726,0.744343462,1.657199603,0.622758438
DigelSoil_complete,SEW35,ter,no,mixed,2,101,1182,11.7029703,0.117029703,0.04040404,0.099009901,0.178947368,0.652631579,12.44210526,12.02100625,1.871287129,3.125471715,4.016,0.778254909,0.715789474,0.667675791,1.606891151,0.594833058
DigelSoil_complete,SEW36,ter,no,mixed,2,89,959,10.7752809,0.122446374,0.045977011,0.101123596,0.13253012,0.674698795,11.55421687,10.43943393,2.04494382,3.192555701,4.205357143,0.759163988,0.734939759,0.657194241,1.649446494,0.623186556
DigelSoil_complete,SEW37,ter,no,mixed,2,118,2030,17.20338983,0.14703752,0.043103448,0.016949153,0.162162162,0.441441441,18.28828829,17.08927755,2.211864407,3.164176003,4,0.791044001,0.72972973,0.714790873,1.672517123,0.679540313
DigelSoil_complete,SEW4,ter,no,mixed,2,120,1604,13.36666667,0.11232493,0.042372881,0.016666667,0.14159292,0.433628319,14.19469027,14.70110443,2.025,3.149002769,4.036231884,0.78018381,0.734513274,0.723483954,1.684581712,0.592645775
DigelSoil_complete,SEW41,ter,no,mixed,2,118,1757,14.88983051,0.127263509,0.043103448,0.033898305,0.135135135,0.432432432,15.82882883,16.35174379,2.118644068,3.160068405,3.965517241,0.796886815,0.747747748,0.684238863,1.65122941,0.595960248
DigelSoil_complete,SEW43,ter,no,mixed,2,120,1981,16.50833333,0.13872549,0.042372881,0.008333333,0.088495575,0.433628319,17.53097345,17.47552922,2.516666667,3.401869219,4.143631436,0.820987405,0.82300885,0.665273282,2.068146156,0.742225492
DigelSoil_complete,SEW48,ter,no,mixed,2,118,1882,15.94915254,0.136317543,0.043103448,0.033898305,0.171171171,0.459459459,16.95495495,16.80064251,2.372881356,3.1430369,3.954285714,0.794843147,0.765765766,0.738206422,1.663623258,0.752640559
DigelSoil_complete,SEW5,ter,no,mixed,2,101,1237,12.24752475,0.122475248,0.04040404,0.099009901,0.252631579,0.557894737,13.02105263,14.09691301,1.821782178,3.010733912,4.024,0.748194312,0.652631579,0.750221069,1.508273229,0.540031075
DigelSoil_complete,SEW6,ter,no,mixed,2,127,1990,15.66929134,0.124359455,0.04,0.102362205,0.125,0.458333333,16.58333333,15.5274673,2.086614173,3.17843821,3.990196078,0.79656191,0.775,0.699884868,1.638956445,0.618421303
DigelSoil_complete,SEW7,ter,no,mixed,2,132,2786,21.10606061,0.161114966,0.046153846,0.007575758,0.177419355,0.411290323,22.46774194,22.07652452,2.234848485,3.131207809,3.924603175,0.797840615,0.725806452,0.737900793,1.703813692,0.742607457
DigelSoil_complete,SEW8,ter,no,mixed,2,118,1896,16.06779661,0.137331595,0.051724138,0.008474576,0.163636364,0.427272727,17.23636364,17.06164069,2.694915254,3.263714886,4.427884615,0.737082189,0.763636364,0.831759159,1.882706165,0.999425842
DigelSoil_complete,SEW9,ter,no,mixed,2,89,1038,11.66292135,0.132533197,0.045977011,0.056179775,0.204819277,0.662650602,12.5060241,12.08645028,1.93258427,3.128707824,4.136363636,0.756390902,0.662650602,0.760958022,1.621252205,0.608590047